"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","instrument_id","snr","magsys","origin","altdata","ra","dec","ra_unc","dec_unc","created_at","streams","owner"
19042150,59264.372928199824,16.978500366210938,0.048788383603096015,20.648996353149414,ztfr,ZTF,1,22.2539900807296,ab,,,178.3592737,10.8964821,,,2021-02-19T09:43:25.533574,ampelbot-jvs,
19274950,59265.32790509984,17.0685977935791,0.0393185019493103,19.97895050048828,ztfi,ZTF,1,27.613875171487162,ab,,,178.359285,10.8964753,,,2021-02-21T09:45:05.801504,ampelbot-jvs,
123671863,59265.32790509984,17.0685977935791,0.0393185019493103,19.97895050048828,ztfi,ZTF,1,27.613875171487162,ab,None,,178.359285,10.8964753,,,2021-06-11T06:24:57.641302,ampelbot-jvs,
24728730,59266.35971060023,16.98550033569336,0.04389800131320953,18.721274256890403,ztfr,ZTF,1,24.73315805454259,ab,,,178.359286,10.8964647,,,2021-03-20T18:26:54.706712,kowalski-bot,
19675584,59266.35971060023,16.98550033569336,0.043898001313209534,19.796199798583984,ztfr,ZTF,1,24.733158054542585,ab,,,178.359286,10.8964647,,,2021-02-25T08:17:52.960445,kowalski-bot,
19274951,59266.35971060023,16.98548126220703,0.043898310512304306,19.79620933532715,ztfr,ZTF,1,24.73298384578621,ab,,,178.359286,10.8964647,,,2021-02-21T09:45:05.801504,ampelbot-jvs,
123671864,59266.35971060023,16.98548126220703,0.043898310512304306,19.79620933532715,ztfr,ZTF,1,24.73298384578621,ab,None,,178.359286,10.8964647,,,2021-06-11T06:24:57.641318,ampelbot-jvs,
198515767,59267.50991,17.142,0.027,19.45,atlaso,ATLAS,72,40.212452028078864,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801089,mrchu39,
198515768,59267.514187,17.167,0.027,19.5,atlaso,ATLAS,72,40.212452028078864,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801116,mrchu39,
198515769,59267.520128,17.165,0.025,19.49,atlaso,ATLAS,72,43.429448190325175,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801131,mrchu39,
198515770,59267.529951,17.139,0.024,19.55,atlaso,ATLAS,72,45.23900853158872,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801146,mrchu39,
19438938,59268.3958101999,17.14026641845703,0.04358740523457527,19.973134994506836,ztfi,ZTF,1,24.909402129238927,ab,,,178.3592955,10.8964924,,,2021-02-23T10:43:42.151811,ampelbot-jvs,
123671865,59268.3958101999,17.14026641845703,0.04358740523457527,19.973134994506836,ztfi,ZTF,1,24.909402129238927,ab,None,,178.3592955,10.8964924,,,2021-06-11T06:24:57.641334,ampelbot-jvs,
198515771,59268.404138,17.173,0.032,19.22,atlaso,ATLAS,72,33.92925639869154,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801161,mrchu39,
19675585,59268.415011600126,16.991600036621094,0.061115000396966934,20.233400344848633,ztfr,ZTF,1,17.765461796708312,ab,,,178.3592877,10.896472,,,2021-02-25T08:17:52.960445,kowalski-bot,
19438939,59268.415011600126,16.99159049987793,0.06111512333154679,20.233436584472656,ztfr,ZTF,1,17.76542606104318,ab,,,178.3592877,10.896472,,,2021-02-23T10:43:42.151811,ampelbot-jvs,
123671866,59268.415011600126,16.99159049987793,0.06111512333154679,20.233436584472656,ztfr,ZTF,1,17.76542606104318,ab,None,,178.3592877,10.896472,,,2021-06-11T06:24:57.641350,ampelbot-jvs,
198515772,59268.426373,17.141,0.033,19.25,atlaso,ATLAS,72,32.901097113882706,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801175,mrchu39,
198515773,59268.432726,17.15,0.029,19.19,atlaso,ATLAS,72,37.43917947441825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801190,mrchu39,
19438940,59268.43462960003,17.39533805847168,0.04868071526288987,20.216552734375,ztfg,ZTF,1,22.3032097801941,ab,,,178.3592911,10.8964849,,,2021-02-23T10:43:42.151811,ampelbot-jvs,
123671867,59268.43462960003,17.39533805847168,0.04868071526288987,20.216552734375,ztfg,ZTF,1,22.3032097801941,ab,None,,178.3592911,10.8964849,,,2021-06-11T06:24:57.641366,ampelbot-jvs,
24728731,59268.43462960003,17.395299911499023,0.04868099838495254,19.018787009407472,ztfg,ZTF,1,22.303080067760774,ab,,,178.3592911,10.8964849,,,2021-03-20T18:26:54.706712,kowalski-bot,
19675586,59268.43462960003,17.395299911499023,0.048680998384952545,20.21660041809082,ztfg,ZTF,1,22.30308006776077,ab,,,178.3592911,10.8964849,,,2021-02-25T08:17:52.960445,kowalski-bot,
198515774,59268.441136,17.096,0.029,19.25,atlaso,ATLAS,72,37.43917947441825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801205,mrchu39,
198515775,59269.375893,,,19.01,atlaso,ATLAS,72,,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801219,mrchu39,
198515776,59269.385351,17.225,0.066,19.02,atlaso,ATLAS,72,16.450548556941353,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801233,mrchu39,
198515777,59269.38581,17.12,0.032,19.04,atlaso,ATLAS,72,33.92925639869154,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801254,mrchu39,
198515778,59269.390454,17.13,0.031,19.07,atlaso,ATLAS,72,35.02374854058482,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801270,mrchu39,
198515779,59269.393241,17.081,0.029,19.03,atlaso,ATLAS,72,37.43917947441825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801285,mrchu39,
198515780,59269.40012,17.131,0.031,19.08,atlaso,ATLAS,72,35.02374854058482,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801300,mrchu39,
24728732,59270.33966440009,17.021099090576172,0.04366400092840194,18.76267606076764,ztfr,ZTF,1,24.865705882941548,ab,,,178.3592787,10.8964729,,,2021-03-20T18:26:54.706712,kowalski-bot,
19761751,59270.33966440009,17.021099090576172,0.04366400092840195,19.54290008544922,ztfr,ZTF,1,24.865705882941544,ab,,,178.3592787,10.8964729,,,2021-02-26T08:13:30.598589,kowalski-bot,
123671868,59270.33966440009,17.021060943603516,0.043664224445819855,19.542890548706055,ztfr,ZTF,1,24.86557859524907,ab,None,,178.3592787,10.8964729,,,2021-06-11T06:24:57.641382,ampelbot-jvs,
19675587,59270.33966440009,17.021060943603516,0.043664224445819855,19.542890548706055,ztfr,ZTF,1,24.86557859524907,ab,,,178.3592787,10.8964729,,,2021-02-25T08:17:52.960445,kowalski-bot,
19761757,59271.33636569977,17.116350173950195,0.05576099455356598,19.004369735717773,ztfi,ZTF,1,19.47124891603454,ab,,,178.3592642,10.8964952,,,2021-02-26T08:13:30.691833,kowalski-bot,
123671869,59271.33636569977,17.116350173950195,0.05576099455356598,19.004369735717773,ztfi,ZTF,1,19.47124891603454,ab,None,,178.3592642,10.8964952,,,2021-06-11T06:24:57.641399,ampelbot-jvs,
20038480,59275.22577549983,17.420000076293945,0.06120799854397773,19.197599411010742,ztfg,ZTF,1,17.738469327305836,ab,,,178.359286,10.8964121,,,2021-03-02T08:46:12.935200,kowalski-bot,
123671870,59275.22577549983,17.419952392578125,0.061207760125398636,19.197582244873047,ztfg,ZTF,1,17.738538422803593,ab,None,,178.359286,10.8964121,,,2021-06-11T06:24:57.641414,ampelbot-jvs,
20013337,59275.22577549983,17.419952392578125,0.061207760125398636,19.197582244873047,ztfg,ZTF,1,17.738538422803593,ab,,,178.359286,10.8964121,,,2021-03-02T05:34:20.224957,kowalski-bot,
123671871,59275.35854170006,17.165159225463867,0.03947359323501587,19.360769271850586,ztfi,ZTF,1,27.505380579212247,ab,None,,178.3592917,10.8964767,,,2021-06-11T06:24:57.641431,ampelbot-jvs,
20038481,59275.35854170006,17.165159225463867,0.03947359323501587,19.360769271850586,ztfi,ZTF,1,27.505380579212247,ab,,,178.3592917,10.8964767,,,2021-03-02T08:46:13.050539,kowalski-bot,
24728733,59275.38092589984,17.059600830078125,0.048702001571655266,18.682619593255005,ztfr,ZTF,1,22.293461659079565,ab,,,178.3592937,10.8964793,,,2021-03-20T18:26:54.706712,kowalski-bot,
20040433,59275.38092589984,17.059600830078125,0.04870200157165527,19.720699310302734,ztfr,ZTF,1,22.29346165907956,ab,,,178.3592937,10.8964793,,,2021-03-02T09:19:43.548788,kowalski-bot,
20040219,59275.38092589984,17.059598922729492,0.048701561987400055,19.720703125,ztfr,ZTF,1,22.293662881675708,ab,,,178.3592937,10.8964793,,,2021-03-02T09:17:08.854148,kowalski-bot,
123671872,59275.38092589984,17.059598922729492,0.048701561987400055,19.720703125,ztfr,ZTF,1,22.293662881675708,ab,None,,178.3592937,10.8964793,,,2021-06-11T06:24:57.641446,ampelbot-jvs,
198515781,59276.50753,17.258,0.027,19.41,atlaso,ATLAS,72,40.212452028078864,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801316,mrchu39,
198515782,59276.510294,17.135,0.024,19.47,atlaso,ATLAS,72,45.239008531588716,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801330,mrchu39,
198515783,59276.516742,17.2,0.029,19.47,atlaso,ATLAS,72,37.43917947441825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801345,mrchu39,
198515784,59276.527441,17.183,0.032,19.4,atlaso,ATLAS,72,33.92925639869154,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801360,mrchu39,
198515785,59277.496021,17.225,0.026,19.5,atlaso,ATLAS,72,41.759084798389594,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801375,mrchu39,
198515786,59277.503368,17.211,0.03,19.58,atlaso,ATLAS,72,36.19120682527098,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801391,mrchu39,
198515787,59277.545415,17.184,0.029999999999999995,19.16,atlaso,ATLAS,72,36.19120682527098,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801406,mrchu39,
198515788,59277.549843,17.216,0.026,19.32,atlaso,ATLAS,72,41.759084798389594,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801420,mrchu39,
123671873,59278.31620369991,17.47384262084961,0.05016718804836273,20.487945556640625,ztfg,ZTF,1,21.642357225831468,ab,None,,178.3592826,10.8964696,,,2021-06-11T06:24:57.641463,ampelbot-jvs,
21560719,59278.31620369991,17.47384262084961,0.05016718804836273,20.487945556640625,ztfg,ZTF,1,21.642357225831468,ab,,,178.3592826,10.8964696,,,2021-03-05T07:45:49.034836,kowalski-bot,
24728734,59278.31620369991,17.473800659179688,0.0501670017838478,19.064641082468675,ztfg,ZTF,1,21.64243758150407,ab,,,178.3592826,10.8964696,,,2021-03-20T18:26:54.706712,kowalski-bot,
21560472,59278.31620369991,17.473800659179688,0.050167001783847816,20.487899780273438,ztfg,ZTF,1,21.642437581504065,ab,,,178.3592826,10.8964696,,,2021-03-05T07:45:05.488265,kowalski-bot,
21580523,59278.377743099816,17.139633178710938,0.04145131632685661,19.740623474121094,ztfi,ZTF,1,26.19304526294797,ab,,,178.3593063,10.8964746,,,2021-03-05T09:14:06.696598,kowalski-bot,
123671874,59278.377743099816,17.139633178710938,0.04145131632685661,19.740623474121094,ztfi,ZTF,1,26.19304526294797,ab,None,,178.3593063,10.8964746,,,2021-06-11T06:24:57.641479,ampelbot-jvs,
24728735,59278.401782399975,17.05340003967285,0.03704800084233283,18.97337388411407,ztfr,ZTF,1,29.306202226100005,ab,,,178.3592894,10.8964684,,,2021-03-20T18:26:54.706712,kowalski-bot,
21586176,59278.401782399975,17.05340003967285,0.03704800084233284,19.98870086669922,ztfr,ZTF,1,29.306202226099998,ab,,,178.3592894,10.8964684,,,2021-03-05T09:54:43.423763,kowalski-bot,
21585224,59278.401782399975,17.053380966186523,0.03704778850078583,19.988693237304688,ztfr,ZTF,1,29.30637019629659,ab,,,178.3592894,10.8964684,,,2021-03-05T09:49:11.238096,kowalski-bot,
123671875,59278.401782399975,17.053380966186523,0.03704778850078583,19.988693237304688,ztfr,ZTF,1,29.30637019629659,ab,None,,178.3592894,10.8964684,,,2021-06-11T06:24:57.641503,ampelbot-jvs,
198515789,59278.512774,17.086,0.143,17.67,atlaso,ATLAS,72,7.592560872434472,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801434,mrchu39,
198515790,59278.516448,17.087,0.103,17.88,atlaso,ATLAS,72,10.541128201535237,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801448,mrchu39,
198515791,59278.521948,17.062,0.117,17.85,atlaso,ATLAS,72,9.279796621864353,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801463,mrchu39,
198515792,59278.554636,17.177,0.044,18.85,atlaso,ATLAS,72,24.67582283541203,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801477,mrchu39,
198515793,59280.502281,17.533,0.056999999999999995,19.77,atlaso,ATLAS,72,19.048003592247884,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801491,mrchu39,
198515794,59280.53573,17.241,0.038,19.72,atlaso,ATLAS,72,28.572005388371828,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801505,mrchu39,
24728736,59281.28736109985,17.051700592041016,0.04819399863481521,18.686103978587955,ztfr,ZTF,1,22.528452411371333,ab,,,178.359293,10.8964763,,,2021-03-20T18:26:54.706712,kowalski-bot,
23613920,59281.28736109985,17.051700592041016,0.048193998634815216,20.41189956665039,ztfr,ZTF,1,22.52845241137133,ab,,,178.359293,10.8964763,,,2021-03-18T07:13:05.177513,kowalski-bot,
22584289,59281.28736109985,17.05166244506836,0.04819439351558686,20.411895751953125,ztfr,ZTF,1,22.528267824492584,ab,,,178.359293,10.8964763,,,2021-03-08T07:31:33.212429,kowalski-bot,
123671876,59281.28736109985,17.05166244506836,0.04819439351558686,20.411895751953125,ztfr,ZTF,1,22.528267824492584,ab,None,,178.359293,10.8964763,,,2021-06-11T06:24:57.641520,ampelbot-jvs,
198515795,59288.351199,17.216,0.024,19.75,atlaso,ATLAS,72,45.23900853158872,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801519,mrchu39,
198515796,59288.375058,17.226,0.03,19.79,atlaso,ATLAS,72,36.19120682527098,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801534,mrchu39,
198515797,59288.376559,17.188,0.024,19.81,atlaso,ATLAS,72,45.239008531588716,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801548,mrchu39,
198515798,59288.377019,17.236,0.023,19.81,atlaso,ATLAS,72,47.205921946005624,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801562,mrchu39,
198515799,59288.378401,17.264,0.027,19.8,atlaso,ATLAS,72,40.21245202807887,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801577,mrchu39,
198515800,59288.38792,17.241,0.022,19.79,atlaso,ATLAS,72,49.35164567082407,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801592,mrchu39,
198515801,59288.394653,17.29,0.025,19.81,atlaso,ATLAS,72,43.429448190325175,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801607,mrchu39,
198515802,59288.399894,17.249,0.026,19.83,atlaso,ATLAS,72,41.75908479838959,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801622,mrchu39,
24728737,59291.293553200085,17.49049949645996,0.052154000848531716,19.0391662112292,ztfg,ZTF,1,20.817889080290872,ab,,,178.3592875,10.89649,,,2021-03-20T18:26:54.706712,kowalski-bot,
23624006,59291.293553200085,17.49049949645996,0.05215400084853172,20.68779945373535,ztfg,ZTF,1,20.81788908029087,ab,,,178.3592875,10.89649,,,2021-03-18T07:48:18.895493,kowalski-bot,
123671877,59291.293553200085,17.490493774414062,0.0521538145840168,20.687753677368164,ztfg,ZTF,1,20.817963430250547,ab,None,,178.3592875,10.89649,,,2021-06-11T06:24:57.641537,ampelbot-jvs,
23613921,59291.293553200085,17.490493774414062,0.0521538145840168,20.687753677368164,ztfg,ZTF,1,20.817963430250547,ab,,,178.3592875,10.89649,,,2021-03-18T07:13:05.177513,kowalski-bot,
23624007,59291.31763890013,17.259218215942383,0.04155777394771576,20.118268966674805,ztfi,ZTF,1,26.125947124215667,ab,,,178.3592927,10.8964736,,,2021-03-18T07:48:19.041828,kowalski-bot,
123671878,59291.31763890013,17.259218215942383,0.04155777394771576,20.118268966674805,ztfi,ZTF,1,26.125947124215667,ab,None,,178.3592927,10.8964736,,,2021-06-11T06:24:57.641553,ampelbot-jvs,
23644274,59291.35422449978,17.10031509399414,0.044447146356105804,20.614343643188477,ztfr,ZTF,1,24.42757958091002,ab,,,178.3592989,10.896483,,,2021-03-18T08:41:04.104929,kowalski-bot,
123671879,59291.35422449978,17.10031509399414,0.044447146356105804,20.614343643188477,ztfr,ZTF,1,24.42757958091002,ab,None,,178.3592989,10.896483,,,2021-06-11T06:24:57.641571,ampelbot-jvs,
24728738,59291.35422449978,17.100299835205078,0.04444700106978416,18.822579465405564,ztfr,ZTF,1,24.427659428663492,ab,,,178.3592989,10.896483,,,2021-03-20T18:26:54.706712,kowalski-bot,
198515803,59291.3974,17.577,0.033,19.7,atlasc,ATLAS,72,32.901097113882706,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801640,mrchu39,
198515804,59291.399229,17.65,0.034,19.76,atlasc,ATLAS,72,31.933417787003805,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801657,mrchu39,
198515805,59291.434456,17.547,0.034,19.72,atlasc,ATLAS,72,31.933417787003805,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801673,mrchu39,
198515806,59291.437201,17.52,0.03,19.78,atlasc,ATLAS,72,36.19120682527098,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801688,mrchu39,
198515807,59292.398257,17.259,0.03300000000000001,19.85,atlaso,ATLAS,72,32.901097113882706,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801702,mrchu39,
198515808,59292.400104,17.261,0.026,19.86,atlaso,ATLAS,72,41.759084798389594,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801718,mrchu39,
198515809,59292.402874,17.316,0.025,19.83,atlaso,ATLAS,72,43.429448190325175,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801734,mrchu39,
198515810,59292.429156,17.301,0.029,19.82,atlaso,ATLAS,72,37.43917947441825,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801748,mrchu39,
198515811,59292.466625,17.275,0.025,19.78,atlaso,ATLAS,72,43.42944819032517,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801763,mrchu39,
198515812,59292.469848,17.295,0.025,19.81,atlaso,ATLAS,72,43.429448190325175,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801778,mrchu39,
198515813,59292.477257,17.267,0.026,19.77,atlaso,ATLAS,72,41.75908479838959,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801792,mrchu39,
198515814,59292.512048,17.278,0.026,19.75,atlaso,ATLAS,72,41.75908479838959,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801808,mrchu39,
24728739,59293.235347200185,17.102399826049805,0.05294299870729446,18.634764274562578,ztfr,ZTF,1,20.507644660643997,ab,,,178.3592966,10.8964769,,,2021-03-20T18:26:54.706712,kowalski-bot,
123671880,59293.235347200185,17.10237693786621,0.05294258520007133,20.36517333984375,ztfr,ZTF,1,20.507804835277796,ab,None,,178.3592966,10.8964769,,,2021-06-11T06:24:57.641586,ampelbot-jvs,
24238799,59293.235347200185,17.10237693786621,0.05294258520007133,20.36517333984375,ztfr,ZTF,1,20.507804835277796,ab,,,178.3592966,10.8964769,,,2021-03-20T05:51:25.475249,ampelbot-jvs,
24817205,59293.29436339997,17.515600204467773,0.041850998997688287,19.30322142053135,ztfg,ZTF,1,25.942898156818238,ab,,,178.3592935,10.8964756,,,2021-03-22T08:16:57.089584,kowalski-bot,
24728740,59293.29436339997,17.515586853027344,0.04185062646865844,19.303217733616616,ztfg,ZTF,1,25.94312908484721,ab,,,178.3592935,10.8964756,,,2021-03-20T18:26:54.706712,kowalski-bot,
123671881,59293.29436339997,17.515586853027344,0.04185062646865845,20.582855224609375,ztfg,ZTF,1,25.943129084847207,ab,None,,178.3592935,10.8964756,,,2021-06-11T06:24:57.641602,ampelbot-jvs,
24242053,59293.29436339997,17.515586853027344,0.04185062646865845,20.582855224609375,ztfg,ZTF,1,25.943129084847207,ab,,,178.3592935,10.8964756,,,2021-03-20T07:52:18.038889,ampelbot-jvs,
198515815,59293.381365,17.253,0.024,19.77,atlaso,ATLAS,72,45.23900853158872,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801823,mrchu39,
198515816,59293.382746,17.337,0.031,19.75,atlaso,ATLAS,72,35.02374854058482,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801840,mrchu39,
198515817,59293.383208,17.315,0.027999999999999997,19.74,atlaso,ATLAS,72,38.77629302707605,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801855,mrchu39,
198515818,59293.385049,17.337,0.031,19.81,atlaso,ATLAS,72,35.02374854058482,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801869,mrchu39,
198515819,59293.385968,17.293,0.026,19.74,atlaso,ATLAS,72,41.75908479838959,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801884,mrchu39,
198515820,59293.387807,17.286,0.027,19.81,atlaso,ATLAS,72,40.212452028078864,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801898,mrchu39,
198515821,59293.421317,17.175,0.021,19.91,atlaso,ATLAS,72,51.701724036101396,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801912,mrchu39,
198515822,59293.423519,17.253,0.026,19.91,atlaso,ATLAS,72,41.759084798389594,ab,None,,178.35929,10.8965,,,2022-04-04T03:45:27.801927,mrchu39,
24906327,59295.33853009995,17.23918342590332,0.03890170902013779,19.777788162231445,ztfi,ZTF,1,27.909730243370262,ab,,,178.3592918,10.8964806,,,2021-03-23T08:51:47.741055,ampelbot-jvs,
123671882,59295.33853009995,17.23918342590332,0.03890170902013779,19.777788162231445,ztfi,ZTF,1,27.909730243370262,ab,None,,178.3592918,10.8964806,,,2021-06-11T06:24:57.641618,ampelbot-jvs,
24904738,59296.35429400019,17.53339958190918,0.053045999258756624,19.06365378378913,ztfg,ZTF,1,20.467824528329537,ab,,,178.3593013,10.8964878,,,2021-03-23T08:47:25.787123,kowalski-bot,
24904327,59296.35429400019,17.53335952758789,0.05304614827036857,19.063610679528598,ztfg,ZTF,1,20.467767032288346,ab,,,178.3593013,10.8964878,,,2021-03-23T08:41:42.572545,kowalski-bot,
123671883,59296.35429400019,17.53335952758789,0.05304614827036857,19.763160705566406,ztfg,ZTF,1,20.467767032288346,ab,None,,178.3593013,10.8964878,,,2021-06-11T06:24:57.641633,ampelbot-jvs,
24904739,59296.3591781999,17.16022491455078,0.040771204978227615,18.97622683599646,ztfr,ZTF,1,26.629975869928977,ab,,,178.3592887,10.8964629,,,2021-03-23T08:47:25.787123,kowalski-bot,
123671884,59296.3591781999,17.16022491455078,0.040771204978227615,19.825410842895508,ztfr,ZTF,1,26.629975869928977,ab,None,,178.3592887,10.8964629,,,2021-06-11T06:24:57.641649,ampelbot-jvs,
